backers_count,final_status,amount,time_period,creation_till_launch,marker
43,1,3000.0,31,2,0
3,0,11500.0,90,2,0
25,0,2000.0,32,1,0
1,0,50000.0,90,10,0
0,0,2500.0,31,0,0
2,0,1500.0,87,2,0
3,0,5000.0,88,10,0
4,0,4000.0,90,0,0
0,0,1000.0,61,1,0
6,0,5000.0,23,0,0
0,0,5000.0,84,0,0
49,1,3000.0,55,5,0
19,0,50000.0,90,13,0
25,0,1000.0,36,0,0
52,1,2500.0,90,7,0
50,1,3200.0,90,0,0
43,0,3500.0,61,1,0
63,1,1000.0,31,1,0
37,1,500.0,30,15,0
109,1,7777.0,40,5,0
48,1,2222.21,30,23,0
42,0,7000.0,90,7,0
11,1,1500.0,29,2,0
7,0,15000.0,52,0,0
56,0,15000.0,89,1,0
4,0,6500.0,59,1,0
0,0,5000.0,67,7,0
10,0,3000.0,65,41,0
8,0,15000.0,60,1,0
13,1,1500.0,61,11,0
23,1,2500.0,34,0,0
109,1,6000.0,47,12,0
100,1,3000.0,19,5,0
63,0,10000.0,90,18,0
15,0,5000.0,27,6,0
0,0,4750.0,89,0,0
58,1,5000.0,41,52,0
15,1,400.0,41,6,0
11,0,4276.0,79,0,1
24,1,2500.0,46,16,0
87,1,2500.0,31,0,0
40,0,2500.0,61,0,0
91,1,9000.0,68,1,0
295,1,15000.0,71,12,0
15,0,3040.0,60,4,0
42,0,15000.0,62,2,0
36,1,1000.0,89,10,0
18,1,350.0,66,0,0
167,0,65000.0,31,0,0
48,0,3600.0,90,11,0
70,1,1750.0,17,2,0
24,0,3500.0,45,3,0
31,0,18000.0,41,1,0
44,0,2000.0,52,14,0
181,1,6000.0,15,0,0
3,0,7500.0,59,4,0
110,1,7500.0,88,5,0
7,0,1500.0,90,87,0
83,1,2500.0,41,25,0
106,1,6000.0,60,0,0
0,0,1000.0,89,0,0
86,0,3500.0,36,1,0
52,1,5000.0,83,1,0
55,1,3000.0,33,0,0
23,0,4000.0,61,49,0
1,0,1000.0,30,6,0
189,1,10000.0,89,25,0
3,0,5000.0,68,0,0
24,0,2500.0,39,12,0
39,1,1500.0,35,5,0
22,0,2500.0,31,5,0
63,1,3720.0,41,35,0
81,0,10000.0,46,1,0
66,0,10000.0,59,0,1
66,1,15000.0,39,1,0
6,0,12500.0,46,1,0
18,1,1000.0,42,5,0
17,1,10000.0,46,20,0
22,0,1000.0,32,0,0
35,1,2500.0,52,14,0
22,1,500.0,41,0,0
3,1,300.0,44,1,0
7,0,3000.0,48,0,0
45,0,5000.0,49,1,0
27,0,1000.0,19,15,0
99,1,7500.0,89,12,0
68,0,6000.0,21,2,0
18,0,15000.0,43,30,0
62,1,8000.0,41,0,0
42,0,7000.0,31,10,0
2,0,2500.0,31,1,0
139,1,10000.0,57,6,0
53,0,4000.0,68,6,0
3,0,2000.0,70,14,0
85,1,15000.0,90,32,0
75,1,4000.0,28,0,0
1,0,2500.0,31,0,0
0,0,15000.0,77,10,0
0,0,3000.0,32,5,0
25,0,1200.0,52,0,0
13,0,800.0,40,1,0
5,0,10800.0,77,0,0
9,0,3000.0,90,0,0
0,0,4800.0,42,2,0
3,0,500.0,30,8,0
8,0,350.0,22,1,0
40,0,3000.0,61,0,0
0,0,10000.0,30,0,0
4,0,800.0,30,1,0
90,1,4500.0,19,1,0
43,1,4200.0,37,13,0
27,0,2000.0,32,13,0
43,0,18000.0,25,5,0
90,1,2750.0,32,8,0
96,1,5000.0,67,17,0
57,1,500.0,23,1,0
61,1,600.0,25,0,0
22,0,5000.0,90,11,0
176,1,9000.0,46,2,0
11,1,800.0,19,3,0
63,0,10000.0,21,12,0
22,0,5000.0,66,11,0
14,0,2500.0,88,1,0
209,1,10000.0,90,3,0
13,1,1500.0,23,1,0
25,1,800.0,62,15,0
33,0,1200.0,89,5,0
2,0,2000.0,39,1,0
0,0,150.0,33,3,0
93,0,5500.0,83,8,0
1,0,2500.0,89,1,0
20,1,500.0,33,1,0
40,1,300.0,48,1,0
32,0,4600.0,62,1,0
67,1,2500.0,41,0,0
0,0,7000.0,88,1,0
166,1,11000.0,19,31,0
106,1,5000.0,90,25,0
5,0,19000.0,71,11,0
2,0,5500.0,28,3,0
1,0,1800.0,30,0,0
38,1,1725.0,36,1,0
3,0,17500.0,89,1,0
72,0,3000.0,31,12,0
155,0,15194.18,90,30,0
19,0,2500.0,90,1,0
6,0,300.0,8,0,0
1,0,2600.0,88,0,0
356,1,12500.0,39,19,0
13,0,2000.0,90,12,0
60,0,4000.0,37,34,0
7,0,1500.0,35,2,0
1,0,2050.0,14,1,0
134,1,5000.0,89,19,0
47,1,3000.0,90,5,0
45,0,1500.0,31,5,0
0,0,3500.0,30,0,0
15,0,2000.0,55,0,0
3,0,1250.0,90,0,0
47,1,1500.0,90,20,0
218,1,6500.0,82,2,0
3,0,50000.0,90,2,0
53,0,3000.0,41,6,0
3,0,5000.0,89,37,0
0,0,250.0,79,0,0
0,0,5500.0,30,0,0
4,0,2500.0,48,0,0
3,0,10000.0,75,0,0
6,0,55000.0,90,19,0
24,0,1200.0,38,23,0
75,0,5000.0,34,20,0
39,1,1500.0,45,8,0
40,1,3600.0,75,1,0
47,0,5000.0,90,4,0
50,1,5000.0,90,6,0
4,0,5000.0,37,1,0
5,0,2500.0,90,4,0
27,0,10000.0,89,11,0
21,0,1500.0,50,1,0
34,0,2500.0,76,1,0
3,0,2600.0,21,0,0
53,1,750.0,72,18,0
2,0,8000.0,52,0,0
20,1,3000.0,32,2,0
32,1,1000.0,34,6,0
15,0,6750.0,59,3,0
108,1,5000.0,64,24,0
80,0,2000.0,63,0,0
0,0,500.0,47,1,0
9,1,100.0,46,1,0
110,1,1050.0,72,0,0
89,1,2500.0,31,64,0
6,0,650.0,83,0,0
67,1,1500.0,42,1,0
10,1,200.0,35,0,0
64,0,6000.0,41,1,0
6,0,1500.0,23,2,0
4,1,50.0,13,11,0
36,0,4000.0,68,1,0
30,0,7000.0,58,0,0
101,1,3000.0,28,2,0
21,0,750.0,41,70,0
101,1,3000.0,89,1,0
7,0,4000.0,46,2,0
31,1,400.0,16,3,0
3,0,350.0,26,1,0
142,0,15000.0,61,1,0
21,1,2500.0,35,1,0
18,0,1500.15,30,5,0
2,0,1250.0,69,0,0
3,0,10000.0,67,1,0
0,0,4750.0,48,0,0
121,1,5000.0,49,0,0
0,0,500.0,49,0,0
24,0,1200.0,20,3,0
118,1,10000.0,89,2,0
31,0,5000.0,63,76,0
0,0,750.0,53,0,0
20,0,600.0,32,4,0
6479,1,10000.0,39,5,0
11,1,1000.0,75,1,0
106,1,9000.0,64,11,0
102,1,5000.0,47,17,0
7,0,6000.0,90,1,0
25,0,2500.0,10,6,0
46,1,3000.0,61,24,0
5,0,2500.0,36,7,0
27,0,1500.0,61,0,0
48,1,1500.0,90,26,0
24,0,4800.0,47,0,0
0,0,5000.0,32,1,0
36,1,3000.0,71,2,0
95,1,2500.0,32,5,0
21,1,700.0,43,13,0
2,0,13000.0,48,9,0
12,0,2000.0,42,0,0
35,0,3000.0,45,6,0
6,0,1450.0,13,1,0
83,1,10000.0,61,0,0
75,1,5000.0,71,1,0
0,0,3500.0,61,90,0
32,1,800.0,38,1,0
75,1,5000.0,32,22,0
0,0,3000.0,30,1,0
27,0,5000.0,89,8,0
58,1,3000.0,90,0,0
5,0,1000.0,30,2,0
32,1,2000.0,53,3,0
13,0,2000.0,45,0,0
111,1,4000.0,89,9,0
17,0,3000.0,38,0,0
33,1,500.0,31,0,0
50,1,3000.0,90,59,0
21,1,700.0,30,2,0
64,1,3400.0,45,1,0
375,1,15000.0,34,0,0
75,1,7000.0,89,9,0
0,0,15000.0,89,1,0
2,0,1600.0,61,0,0
160,1,10000.0,45,8,0
54,1,4000.0,90,0,0
131,1,6000.0,89,8,0
84,1,5000.0,39,6,0
46,1,3000.0,54,0,0
95,0,12000.0,64,14,0
139,1,11750.0,59,17,0
7,0,2200.0,41,1,0
1,0,700.0,90,0,0
47,0,10000.0,35,9,0
66,1,2500.0,89,15,0
107,0,9000.0,90,7,0
7,0,6500.0,90,4,0
3,0,4000.0,90,0,0
60,1,10000.0,89,2,0
65,1,2000.0,61,0,0
32,0,12500.0,90,7,0
2,0,1000.0,85,0,0
48,1,4000.0,35,0,0
11,0,9500.0,46,9,0
0,0,3000.0,30,17,0
55,1,5000.0,37,7,0
37,0,3000.0,45,3,0
3,0,2750.0,59,5,0
50,1,1000.0,47,7,0
27,0,4500.0,90,1,0
0,0,5000.0,58,0,0
25,1,1500.0,30,7,0
11,0,2000.0,30,1,0
2,0,15000.0,43,6,0
3,0,5000.0,89,0,0
26,0,6500.0,30,0,0
8,0,2000.0,62,16,0
3,0,25000.0,45,0,0
0,0,7500.0,45,2,0
3,0,2500.0,36,0,0
182,0,15000.0,63,6,0
1,0,60000.0,44,0,0
38,1,1500.0,46,4,0
3,0,3200.0,47,6,0
9,0,4000.0,41,0,0
52,1,2000.0,33,6,0
79,1,2500.0,41,0,0
71,1,2500.0,31,0,0
34,1,1650.0,84,0,0
85,1,4600.0,31,28,0
16,0,8000.0,89,3,0
29,1,700.0,18,11,0
103,1,5000.0,90,9,0
91,0,2800.0,44,22,0
6,0,5000.0,46,4,0
66,1,3800.0,31,12,0
8,1,300.0,47,1,0
61,1,7500.0,13,0,0
23,0,10000.0,29,1,0
4,0,2200.0,68,6,0
23,1,500.0,61,5,0
23,1,350.0,28,1,0
0,0,7500.0,30,0,0
22,1,1810.0,37,0,0
54,1,3000.0,60,0,0
28,0,6400.0,10,7,0
125,1,10000.0,46,47,0
110,0,10000.0,61,0,0
32,0,5000.0,18,0,0
180,0,20000.0,89,11,0
44,1,1400.0,45,1,0
39,1,1500.0,15,13,0
18,0,3500.0,78,1,0
37,1,2000.0,44,36,0
4,0,2500.0,90,8,0
67,1,3700.0,34,1,0
28,1,5000.0,70,24,0
96,1,1000.0,23,16,0
5,0,1000.0,12,0,0
62,1,825.0,46,1,0
1,0,800.0,37,34,0
46,1,1500.0,41,5,0
1,0,1000.0,84,95,0
51,1,3000.0,90,5,0
24,0,2000.0,69,12,0
13,0,3200.0,71,4,0
39,0,700.0,61,0,0
4,0,1800.0,62,9,0
0,0,2500.0,30,0,0
66,1,5000.0,90,14,0
3,0,3500.0,53,0,0
51,1,1000.0,36,50,0
10,0,6000.0,30,0,0
9,1,1000.0,34,8,0
26,0,1500.0,78,1,0
66,1,2500.0,46,2,0
14,0,5000.0,62,4,0
35,0,4000.0,50,35,0
139,1,3000.0,90,0,0
0,0,2000.0,55,1,0
139,0,17000.0,90,9,0
49,0,6000.0,60,0,0
160,1,5000.0,75,9,0
34,0,3440.0,51,1,0
6,0,7500.0,60,4,0
0,0,10000.0,44,0,0
36,1,4000.0,38,0,0
86,1,3500.0,21,1,0
41,0,2100.0,22,0,0
12,0,10000.0,31,0,0
1,0,2000.0,23,0,0
96,1,3000.0,27,3,0
82,0,3000.0,30,1,0
0,0,2000.0,60,1,0
11,0,7000.0,50,0,0
114,1,5000.0,30,1,0
5,0,6000.0,30,0,0
52,1,2500.0,29,8,0
49,1,3000.0,80,1,0
52,1,3000.0,89,1,1
35,0,5000.0,81,0,0
4,0,2500.0,60,1,0
4,0,500.0,17,0,0
264,1,25000.0,69,11,0
1,0,500.0,30,0,0
57,0,12000.0,89,1,0
0,0,500.0,59,0,0
21,1,700.0,7,1,0
3,0,8000.0,45,1,0
102,1,6000.0,33,7,0
122,0,8000.0,61,10,0
77,1,12000.0,61,7,0
1,0,7500.0,46,0,0
7,0,2500.0,40,1,0
71,1,15000.0,89,5,0
50,1,2000.0,46,13,0
17,0,2500.0,76,0,0
53,1,2000.0,39,0,0
0,0,10000.0,90,5,0
61,1,500.0,32,0,0
11,1,750.0,90,7,0
1,0,767.0,40,0,0
3,0,5000.0,41,0,0
54,0,5000.0,89,24,0
145,1,5000.0,24,11,0
64,1,2000.0,13,1,1
5,0,8000.0,61,0,0
13,0,5000.0,61,0,0
31,0,5000.0,46,13,0
9,0,6000.0,43,2,0
0,0,3000.0,31,39,0
8,0,500.0,15,0,0
21,0,275.0,19,1,0
24,0,2526.0,44,12,0
7,0,9000.0,90,18,0
1,0,2905.1,61,0,0
40,0,7500.0,40,1,0
1,0,500.0,31,1,0
22,0,10000.0,62,2,0
20,0,6000.0,90,18,0
20,0,2000.0,30,0,0
78,1,6000.0,40,21,0
0,0,2500.0,32,2,0
7,0,5000.0,30,0,0
22,0,700.0,16,0,0
3,0,1500.0,46,4,0
16,0,5000.0,36,2,0
3,0,2700.0,90,1,0
0,0,20000.0,41,0,0
0,0,15000.0,40,1,0
26,0,2000.0,90,11,0
0,0,25000.0,90,1,0
5,0,900.0,42,0,0
133,1,10000.0,89,10,1
47,1,8450.0,89,3,0
164,1,8700.0,50,0,0
0,0,15000.0,54,4,0
10,0,7500.0,32,19,0
0,0,2700.0,17,1,0
107,0,5000.0,31,15,0
228,1,5000.0,60,9,0
12,0,3300.0,55,0,0
7,0,5700.0,61,34,0
0,0,5000.0,90,0,0
29,0,3800.0,62,1,0
54,0,4000.0,31,13,0
23,1,1100.0,89,57,0
233,1,10000.0,45,16,0
39,0,4500.0,43,1,0
12,0,4000.0,90,4,0
5,0,10000.0,90,8,0
0,0,9000.0,31,1,0
35,1,4000.0,90,2,0
1,0,10000.0,90,4,0
2,0,5000.0,90,4,0
23,1,800.0,25,0,0
13,1,375.0,30,14,0
0,0,3000.0,52,0,0
247,1,12000.0,89,6,0
0,0,7500.0,46,0,0
0,0,1000.0,59,5,0
4,0,4000.0,90,61,0
34,1,2100.0,50,20,0
5,0,2100.0,90,29,0
10,0,2500.0,46,16,0
50,0,4500.0,90,0,0
106,1,2000.0,89,45,0
4,0,2500.0,90,12,0
26,1,1000.0,48,7,0
16,1,500.0,57,0,0
12,1,860.0,30,8,0
4,0,600.0,90,16,0
28,1,1000.0,50,18,0
62,0,3000.0,42,0,0
42,1,2500.0,41,6,0
56,1,3500.0,32,11,0
0,0,10000.0,43,0,0
0,0,1500.0,56,0,0
9,0,3000.0,89,1,0
1,0,7500.0,20,2,0
0,0,300.0,30,6,0
3,0,500.0,36,22,0
0,0,4000.0,43,1,0
8,0,8000.0,52,2,0
14,1,1300.0,45,29,0
46,0,2700.0,29,8,0
0,0,6500.0,54,4,0
0,0,2200.0,48,0,0
3,0,5000.0,49,0,0
49,0,6000.0,61,61,0
13,0,1600.0,48,4,0
1,0,1500.0,60,0,0
6,0,4000.0,30,0,0
16,0,10000.0,36,6,0
1,0,15000.0,90,26,0
68,0,7000.0,57,7,0
3,0,2500.0,78,0,0
12,0,3200.0,45,0,0
6,0,5000.0,19,46,0
0,0,10000.0,68,18,0
18,0,8000.0,81,16,0
0,0,12400.0,83,4,0
2,0,5000.0,20,0,0
24,0,5000.0,75,6,0
85,1,3500.0,64,8,0
26,1,3500.0,55,19,0
56,1,4000.0,42,5,0
1,0,4000.0,79,0,0
0,0,3500.0,44,34,0
58,0,2000.0,33,2,0
2,0,4500.0,52,15,0
72,0,3000.0,51,5,0
0,0,1500.0,66,0,0
87,1,7450.0,52,0,0
38,0,1500.0,41,48,0
202,1,10000.0,60,27,0
0,0,600.0,46,17,0
28,1,1000.0,24,0,0
6,0,3000.0,51,0,0
44,0,5000.0,36,6,0
3,0,600.0,32,5,0
30,0,6000.0,50,2,0
71,1,4000.0,30,0,0
4,0,10000.0,65,0,0
25,0,2500.0,33,9,0
3,0,250000.0,86,1,0
31,1,600.0,35,1,0
44,1,2500.0,31,20,0
136,0,14000.0,62,8,0
13,1,2500.0,87,4,0
61,0,5000.0,66,4,0
8,0,700.0,44,1,0
16,1,1500.0,30,19,0
105,0,10000.0,86,1,0
43,1,3000.0,64,6,0
68,1,4000.0,74,46,0
0,0,3000.0,67,3,0
61,0,6000.0,45,16,0
21,0,1200.0,29,0,0
93,0,10000.0,31,18,0
17,1,500.0,14,19,0
18,0,10000.0,31,0,0
107,1,2000.0,22,0,0
7,0,1200.0,61,0,0
10,0,25000.0,46,1,0
13,0,3000.0,46,6,0
59,1,3150.0,24,1,0
22,0,700.0,25,1,0
27,0,2500.0,32,31,0
43,1,2000.0,50,2,0
46,0,10000.0,87,9,0
0,0,5362.69,27,3,0
1,0,3000.0,32,7,0
10,0,1200.0,21,8,0
0,0,500.0,34,0,0
334,0,10000.0,48,0,0
45,1,1900.0,32,14,0
23,0,2000.0,26,1,0
2,0,4500.0,90,0,0
0,0,2600.0,49,0,0
5,0,1000.0,60,0,0
25,0,5000.0,87,15,0
13,0,1500.0,26,0,0
0,0,10000.0,35,35,0
59,1,20.0,90,0,0
45,1,1500.0,60,2,0
13,1,1000.0,31,5,0
3,0,5000.0,66,25,0
7,0,10000.0,46,0,0
25,1,1435.0,33,0,0
3,0,7000.0,37,5,0
1,0,2750.0,72,1,0
43,1,3000.0,18,21,0
14,0,3000.0,31,3,0
0,0,100.0,79,0,0
81,1,5000.0,42,7,0
52,1,2500.0,12,1,0
66,0,5000.0,82,0,0
23,0,1000.0,51,7,0
2,0,1800.0,46,9,0
35,0,7000.0,34,15,0
2,0,20000.0,45,7,0
2,0,2000.0,31,0,0
49,1,2500.0,19,1,0
64,1,2000.0,89,13,0
0,0,1200.0,21,12,0
142,1,3200.0,60,12,0
10,0,8000.0,90,0,0
49,1,4000.0,34,1,0
36,0,3000.0,54,1,0
97,1,2200.0,55,16,0
74,1,7000.0,61,3,0
43,1,2000.0,90,13,0
0,0,1500.0,32,16,0
58,0,7000.0,61,35,0
0,0,1000.0,40,0,0
80,1,20000.0,46,2,0
166,1,2000.0,5,2,0
21,0,60000.0,90,2,0
56,0,5000.0,90,27,0
355,1,10000.0,90,99,0
35,0,4030.0,40,24,0
0,0,777.0,34,1,0
104,0,7500.0,67,4,0
40,0,8500.0,90,14,0
66,1,4000.0,31,0,0
59,0,8750.0,90,27,0
0,0,4275.0,46,1,0
29,1,600.0,64,1,0
28,0,2400.0,27,0,0
3,0,300.0,76,0,0
19,0,500.0,31,2,0
31,1,888.0,42,0,0
62,0,3000.0,28,3,0
15,0,1500.0,30,1,0
0,0,7000.0,29,1,0
37,0,7000.0,31,6,0
0,0,4295.0,48,0,0
260,1,10000.0,46,4,0
37,0,2500.0,34,1,0
57,0,3000.0,30,19,0
120,1,3500.0,45,8,0
48,0,5000.0,78,1,0
48,0,3500.0,30,1,0
52,1,1500.0,33,25,0
1,0,5000.0,15,0,0
0,0,5000.0,84,0,0
0,0,4000.0,19,0,0
377,1,33000.0,60,20,0
6,0,2000.0,31,3,0
30,0,5000.0,33,11,0
0,0,2500.0,37,1,0
0,0,5000.0,30,0,0
4,0,1000.0,31,1,0
62,0,6000.0,45,6,0
49,0,5000.0,45,1,0
1,0,2000.0,45,2,0
0,0,17000.0,35,1,0
81,0,2500.0,59,0,0
6,0,1750.0,38,1,0
8,0,325.0,26,0,0
23,1,900.0,25,0,0
12,0,1200.0,43,0,0
128,1,6000.0,26,0,0
81,0,9000.0,87,15,0
37,1,3750.0,46,63,0
42,1,3000.0,38,1,0
28,0,5000.0,90,4,0
6,0,6000.0,46,0,0
41,1,1500.0,90,0,0
66,1,1800.0,32,21,0
45,1,3000.0,30,37,0
1,0,420.0,34,0,0
26,0,18000.0,90,48,0
102,1,1800.0,46,29,0
97,1,5386.0,38,5,0
148,1,8000.0,45,2,0
42,1,2500.0,60,30,0
6,0,5000.0,45,0,0
44,0,10000.0,31,15,0
16,0,3500.0,34,1,0
25,1,1500.0,6,0,0
13,0,1000.0,90,0,0
77,0,5000.0,43,0,0
27,0,8000.0,24,1,0
31,1,1000.0,41,4,0
19,1,2000.0,46,0,0
89,1,3500.0,40,6,0
2,0,3000.0,36,0,0
1,0,1200.0,90,0,0
0,0,15000.0,58,20,0
20,0,5000.0,89,3,0
1,0,1600.0,40,0,0
6,0,5250.0,54,3,0
0,0,2500.0,42,7,0
165,0,6000.0,90,2,0
0,0,2500.0,16,0,0
2,0,5000.0,30,0,0
140,1,8000.0,89,2,0
0,0,5000.0,89,0,0
85,0,8000.0,33,20,0
28,1,2000.0,76,0,0
102,1,4000.0,30,7,0
0,0,2000.0,46,1,0
2,0,3000.0,54,13,0
28,0,1000.0,41,0,0
29,0,4000.0,38,10,0
0,0,1000.0,43,16,0
22,1,7500.0,46,2,0
14,1,1000.0,35,0,0
6,1,300.0,71,17,0
22,0,7500.0,90,3,0
28,1,1200.0,20,0,0
11,0,2200.0,43,2,0
81,0,2500.0,31,1,0
27,0,3000.0,69,0,0
0,0,5300.0,48,0,0
79,1,6000.0,49,2,0
21,1,2000.0,44,0,0
0,0,10000.0,30,0,0
2,0,15000.0,76,4,0
118,1,7500.0,59,4,0
19,1,2000.0,61,0,0
25,0,15000.0,59,8,0
61,0,8500.0,41,8,0
108,0,5000.0,32,3,0
34,1,1000.0,30,3,0
14,0,3300.0,46,0,0
27,1,1200.0,31,0,0
1,0,10000.0,60,0,0
20,0,6500.0,61,1,0
47,0,6250.0,31,8,0
51,0,3200.0,71,5,0
93,1,2500.0,21,1,0
3,0,2000.0,46,5,0
13,0,2000.0,90,0,0
15,0,600.0,11,0,0
66,1,5000.0,32,13,0
4,0,75000.0,50,0,0
14,1,1400.0,35,3,0
109,1,4000.0,40,0,0
13,1,500.0,46,0,0
4,0,2000.0,74,0,0
2,0,17500.0,45,6,0
20,0,2000.0,45,1,0
66,1,10000.0,89,4,0
88,1,10000.0,46,20,0
19,0,4000.0,25,5,0
8,0,3900.0,30,0,0
7,0,2000.0,43,0,0
60,0,6500.0,37,36,0
93,1,4000.0,23,17,0
73,0,8000.0,46,0,0
8,0,5000.0,89,4,0
116,1,6000.0,90,26,0
0,0,1000.0,32,1,0
9,0,7000.0,90,2,0
43,1,2000.0,90,9,0
4,0,3000.0,37,6,0
0,0,10000.0,61,0,0
74,0,5000.0,61,1,0
5,1,120.0,12,0,0
1,0,100.0,29,1,0
0,0,3000.0,47,1,0
14,0,20000.0,43,18,0
1,0,10000.0,48,0,0
20,0,1500.0,21,7,0
18,0,3500.0,48,1,0
25,1,2000.0,61,13,0
22,0,5600.0,76,5,0
9,0,1111.0,22,0,0
45,1,1100.0,30,1,0
78,1,3850.0,32,0,0
90,0,5500.0,28,0,0
50,0,5000.0,35,4,0
0,0,20000.0,47,1,0
62,1,3000.0,41,0,0
15,0,1500.0,90,33,0
89,1,6500.0,36,20,0
9,1,600.0,48,0,0
11,0,2000.0,90,19,0
8,0,3000.0,42,5,0
15,0,1075.0,32,11,0
11,0,6500.0,48,0,0
50,0,5000.0,33,14,0
1,0,5600.0,45,2,0
0,0,5000.0,46,2,0
9,0,2000.0,16,1,0
87,1,8000.0,46,11,0
0,0,950.0,36,8,0
0,0,4500.0,34,1,0
3,0,1900.0,37,19,0
2,0,7000.0,44,0,0
23,1,10000.0,47,1,0
0,0,3000.0,90,0,0
10,0,1200.0,69,0,0
0,0,244.0,21,0,0
297,1,15000.0,64,0,0
77,1,3000.0,29,0,0
0,0,2000.0,62,6,0
4,0,5000.0,89,16,0
10,0,1000.0,34,1,0
22,1,750.0,23,15,0
0,0,1000.0,60,1,0
5,0,2000.0,48,1,0
90,1,7000.0,21,5,0
21,0,360.0,28,2,0
3,0,1250.0,90,7,0
5,0,2000.0,47,4,0
1,0,200.0,21,1,0
120,1,10000.0,46,1,0
119,0,7500.0,35,67,0
43,0,6500.0,52,37,0
0,0,3600.0,41,1,0
159,1,8000.0,47,20,0
11,0,3000.0,22,0,0
32,1,2500.0,34,2,0
42,1,2000.0,46,3,0
158,1,6000.0,45,10,0
17,0,2000.0,51,5,0
3,0,2500.0,30,1,0
36,0,2500.0,46,0,0
51,1,3000.0,64,10,0
47,1,1750.0,45,5,0
0,0,2000.0,7,0,0
1,0,2500.0,35,0,0
16,0,2000.0,31,0,0
15,0,7000.0,49,0,0
1,0,700.0,29,1,0
64,0,6000.0,57,7,0
54,1,2500.0,41,9,0
8,1,500.0,2,0,0
8,0,1200.0,61,12,0
72,1,15000.0,46,7,0
2,0,5000.0,90,0,0
59,0,12000.0,50,3,0
0,0,9600.0,45,1,0
3,0,3000.0,30,3,0
8,0,5000.0,41,0,0
3,0,5000.0,90,0,0
0,0,500.0,9,0,0
18,0,4000.0,24,72,0
1,0,5000.0,66,5,0
42,0,50000.0,51,1,0
15,0,2500.0,48,0,0
41,1,2500.0,87,68,0
2,0,1150.0,41,0,0
23,1,5000.0,47,0,0
8,0,10000.0,31,9,0
0,0,4000.0,30,0,0
55,1,3000.0,30,0,0
14,0,1500.0,41,26,0
88,0,3000.0,28,2,0
9,0,1400.0,90,0,0
230,1,3000.0,30,0,0
40,0,1000.0,89,47,0
6,0,10000.0,47,6,0
23,0,2500.0,45,3,0
65,1,1500.0,31,1,0
2,0,150000.0,90,16,0
2,0,5000.0,46,0,0
45,1,3500.0,39,30,0
24,0,3500.0,48,4,0
19,0,15000.0,90,41,0
265,1,15000.0,70,1,0
5,0,3500.0,45,1,0
17,0,30000.0,81,3,0
37,1,3600.0,50,5,0
4,0,7500.0,53,0,0
32,0,25000.0,46,3,0
5,0,6000.0,90,37,0
2,0,5000.0,32,0,0
0,0,20000.0,90,16,0
0,0,9000.0,47,1,0
65,0,3000.0,43,14,0
18,0,7500.0,89,38,0
113,1,6400.0,55,22,0
25,0,13000.0,55,0,0
10,0,3000.0,44,0,0
94,0,6000.0,61,58,0
185,0,17000.0,47,1,0
74,1,4000.0,44,33,0
21,1,800.0,45,0,0
12,0,750.0,38,0,0
7,0,10000.0,46,21,0
15,0,9600.0,89,0,0
44,0,5000.0,15,1,0
2,0,5000.0,61,12,0
168,1,15000.0,89,22,0
19,0,35000.0,89,2,0
15,0,5000.0,30,0,0
0,0,2000.0,60,0,0
33,0,9600.0,38,12,0
15,1,750.0,43,0,0
35,0,10000.0,61,10,0
1,0,15000.0,45,0,0
14,1,1200.0,27,0,0
2,0,10000.0,80,1,0
5,0,7500.0,70,1,0
0,0,15000.0,72,2,0
27,1,3500.0,18,3,0
108,1,8500.0,87,1,0
153,1,3000.0,17,1,0
5,0,3000.0,86,7,0
85,1,3000.0,35,1,0
0,0,2000.0,35,2,0
1,0,20000.0,88,1,0
1,0,1500.0,30,0,0
3,0,50000.0,33,0,0
9,0,1000.0,34,1,0
45,0,5000.0,60,95,0
24,1,600.0,42,0,0
3,0,5000.0,46,0,0
67,1,1995.0,47,5,0
8,0,3000.0,15,0,0
96,1,5000.0,52,20,0
13,0,30000.0,58,19,0
4,0,4500.0,21,3,0
24,1,1850.0,47,28,0
87,0,9500.0,40,27,0
0,0,2500.0,36,0,0
0,0,6500.0,46,6,0
33,1,2000.0,54,19,0
2,0,2000.0,45,0,0
0,0,500.0,19,0,0
72,0,6850.0,90,7,0
6,0,375.0,82,0,0
0,0,750.0,45,2,0
5,0,5000.0,45,13,0
0,0,15000.0,46,0,0
3,0,10000.0,44,1,0
83,1,9036.0,31,3,0
9,0,6300.0,50,1,0
35,0,5000.0,57,5,0
59,1,5000.0,69,61,0
73,1,1000.0,32,21,0
34,1,1500.0,67,2,0
0,0,4000.0,46,8,0
96,1,2000.0,12,0,0
59,0,2500.0,40,4,0
7,0,15000.0,33,0,0
8,0,5000.0,56,16,0
166,0,10000.0,41,6,0
45,0,5000.0,76,0,0
5,0,2000.0,34,1,0
227,0,12000.0,41,19,0
76,0,7500.0,63,3,0
114,1,10000.0,36,17,0
11,0,4000.0,41,3,0
17,0,6000.0,87,1,0
29,0,10000.0,87,0,0
69,1,2000.0,36,1,0
48,1,1800.0,20,0,0
12,0,10000.0,90,8,0
43,1,3000.0,32,0,0
8,0,1000.0,34,0,0
8,0,5000.0,37,53,0
25,1,1000.0,59,0,0
0,0,16500.0,56,0,0
8,0,3500.0,48,4,0
1,0,120000.0,60,1,0
28,0,10000.0,31,3,0
17,0,10000.0,45,1,0
